Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,status
108.48125,26.78125,53.68125,-65.21875,-96.41875,21.08125,97.48125,39.98125,49.48125,-3.31875,-14.21875,54.08125,97.68125,8.28125,-133.51875,-244.31875,1
110.36875,27.36875,56.86875,-63.13125,-118.73125,20.66875,102.46875,44.36875,49.56875,2.36875,-11.83125,54.96875,99.06875,12.46875,-134.23125,-252.63125,1
107.875,27.575,53.675,-65.125,-112.525,21.775,103.475,43.875,51.675,4.175,-13.125,54.775,97.075,16.775,-139.925,-252.025,1
105.34375,30.04375,53.54375,-66.35625,-99.65625,21.04375,104.54375,43.44375,47.54375,0.04375,-15.55625,55.24375,92.84375,17.04375,-142.25625,-246.85625,1
102.93125,34.03125,56.83125,-64.86875,-102.86875,22.53125,106.83125,44.13125,48.83125,2.13125,-16.26875,56.73125,77.33125,18.33125,-141.46875,-245.16875,1
101.65,36.85,61.55,-63.15,-115.25,22.75,111.15,45.45,53.55,8.55,-15.45,58.75,65.25,12.95,-138.95,-245.65,1
101.04375,39.34375,64.34375,-62.45625,-147.85625,22.64375,97.34375,45.84375,55.34375,9.14375,-14.55625,59.54375,98.44375,11.74375,-136.65625,-243.25625,1
94.66875,37.76875,57.86875,-65.63125,-102.73125,19.16875,102.36875,42.36875,51.96875,8.26875,-18.23125,56.86875,93.86875,10.16875,-141.93125,-246.83125,1
92.50625,33.70625,55.10625,-68.09375,-69.99375,14.40625,108.00625,40.70625,51.30625,5.80625,-18.69375,54.10625,87.90625,4.90625,-138.99375,-252.69375,1
94.93125,31.73125,58.73125,-66.46875,-99.96875,17.23125,111.93125,43.83125,50.53125,5.73125,-17.76875,53.93125,101.33125,4.63125,-139.46875,-250.86875,1
93.20625,29.70625,58.30625,-66.89375,-105.89375,17.80625,112.00625,44.60625,53.40625,16.50625,-17.39375,54.70625,93.70625,5.00625,-139.89375,-248.89375,1
94.8375,29.7375,60.7375,-64.5625,-103.9625,19.4375,113.8375,47.3375,54.2375,4.3375,-15.2625,53.2375,89.0375,5.0375,-135.7625,-252.2625,1
98.59375,32.09375,63.99375,-61.80625,-128.80625,20.99375,110.09375,50.29375,56.49375,9.79375,-12.10625,56.19375,76.59375,8.49375,-132.50625,-248.40625,1
99.50625,30.40625,64.60625,-63.69375,-125.39375,17.70625,104.40625,47.40625,54.90625,7.40625,-12.69375,54.30625,100.00625,5.10625,-133.29375,-250.69375,1
99.0,27.1,60.9,-67.7,-79.7,14.5,103.7,44.3,50.9,5.9,-16.5,52.1,100.6,-3.9,-137.3,-253.9,1
97.39375,28.89375,56.99375,-68.40625,-83.30625,14.99375,107.99375,41.79375,48.99375,9.19375,-18.50625,54.69375,95.69375,2.29375,-138.90625,-249.80625,1
98.65,33.75,57.95,-66.55,-103.75,18.25,111.25,44.05,47.05,0.45,-18.95,56.65,96.05,8.75,-138.05,-245.55,1
101.8125,39.3125,60.7125,-62.9875,-150.0875,21.8125,110.6125,47.1125,48.2125,1.8125,-18.0875,59.8125,103.1125,13.3125,-136.3875,-240.0875,1
98.88125,32.08125,55.38125,-66.61875,-106.11875,24.08125,111.28125,44.48125,43.48125,-1.11875,-24.31875,53.98125,101.18125,17.68125,-139.81875,-244.51875,1
98.25625,29.85625,55.95625,-66.24375,-81.74375,24.75625,100.55625,43.75625,42.25625,4.85625,-26.84375,52.35625,101.25625,11.25625,-141.24375,-249.04375,1
98.1625,30.5625,58.7625,-63.0375,-90.2375,22.0625,97.9625,44.8625,42.9625,7.8625,-27.9375,52.9625,101.9625,12.7625,-139.3375,-250.3375,1
97.7,31.0,59.4,-60.3,-103.8,27.2,103.5,47.7,40.1,3.1,-29.4,53.4,100.1,17.0,-139.2,-247.5,1
99.46875,32.96875,63.66875,-58.23125,-112.43125,30.86875,105.96875,50.06875,38.06875,0.26875,-29.13125,54.66875,82.76875,21.56875,-137.43125,-243.13125,1
96.51875,31.81875,61.91875,-61.28125,-79.08125,27.91875,103.51875,46.01875,34.31875,-0.98125,-32.98125,53.61875,78.61875,24.51875,-145.08125,-239.38125,1
95.93125,33.43125,55.63125,-62.96875,-97.26875,26.53125,100.43125,45.03125,33.03125,-2.86875,-33.86875,54.13125,112.93125,26.53125,-147.06875,-239.56875,1
97.625,35.225,55.325,-61.175,-105.775,29.325,106.425,47.225,32.225,-1.775,-32.475,55.425,109.525,22.725,-144.975,-244.875,1
97.73125,35.53125,57.23125,-61.06875,-108.06875,28.93125,105.93125,47.23125,33.23125,1.23125,-31.36875,57.43125,104.73125,20.13125,-144.16875,-244.66875,1
97.76875,36.76875,57.36875,-60.73125,-118.73125,29.56875,102.26875,47.76875,30.26875,2.16875,-31.03125,59.46875,106.56875,27.96875,-147.03125,-240.43125,1
96.075,35.675,53.775,-62.725,-106.825,28.675,99.575,45.175,30.375,10.375,-31.025,60.675,99.075,27.275,-147.525,-238.625,1
98.43125,35.23125,53.23125,-61.86875,-97.56875,32.93125,110.03125,46.93125,28.63125,-6.26875,-29.16875,58.13125,105.33125,17.73125,-146.56875,-245.16875,1
100.14375,36.44375,55.24375,-62.15625,-92.95625,30.44375,101.64375,45.34375,29.14375,-5.85625,-27.05625,58.54375,100.14375,17.54375,-145.65625,-240.95625,1
102.45,40.75,62.95,-59.75,-115.45,27.05,95.95,46.95,33.25,2.15,-24.45,61.75,81.85,22.95,-143.05,-235.35,1
97.8,40.3,59.9,-61.8,-105.8,25.7,98.3,45.0,33.7,8.3,-26.7,60.4,90.1,20.8,-146.1,-239.9,1
97.60625,43.50625,55.10625,-60.29375,-101.79375,25.80625,101.80625,45.30625,26.50625,-4.39375,-25.99375,59.50625,105.90625,22.20625,-148.19375,-242.59375,1
100.025,46.125,57.125,-57.975,-116.875,26.025,98.225,42.525,29.525,-3.075,-22.275,60.225,105.325,23.925,-145.175,-243.675,1
101.75625,43.25625,64.85625,-57.84375,-115.94375,27.95625,99.65625,43.25625,27.25625,-5.24375,-23.04375,56.25625,104.35625,23.55625,-144.74375,-245.34375,1
102.53125,41.53125,68.23125,-56.26875,-107.06875,29.53125,105.93125,46.13125,21.33125,-4.46875,-24.46875,54.53125,98.63125,21.83125,-152.46875,-245.46875,1
102.6875,39.6875,66.8875,-55.3125,-77.2125,31.1875,109.2875,46.9875,26.0875,-14.3125,-21.3125,51.5875,80.2875,15.4875,-148.7125,-253.3125,1
104.325,38.625,65.925,-57.275,-102.975,28.025,107.525,43.825,29.925,-6.975,-18.375,52.325,104.625,8.925,-146.975,-251.475,1
107.20625,41.30625,68.80625,-56.89375,-106.89375,21.40625,111.90625,43.50625,26.00625,-5.19375,-17.19375,55.50625,98.70625,8.70625,-149.69375,-247.19375,1
108.05625,38.45625,68.35625,-56.64375,-110.44375,25.05625,119.95625,45.45625,24.05625,-13.24375,-17.44375,53.95625,91.55625,20.25625,-149.74375,-247.64375,1
108.975,36.475,69.675,-56.625,-117.225,23.375,113.975,45.275,28.175,-4.025,-15.425,55.275,87.975,16.275,-146.625,-245.525,1
113.9375,37.0375,77.0375,-54.1625,-110.4625,25.1375,106.1375,47.6375,30.1375,-14.7625,-12.7625,53.8375,84.7375,14.1375,-143.8625,-253.7625,1
109.76875,31.96875,73.66875,-59.13125,-86.63125,19.76875,106.46875,43.96875,27.86875,-13.23125,-15.83125,51.26875,108.46875,6.66875,-148.23125,-256.83125,1
108.075,30.275,71.475,-61.525,-65.225,17.875,112.175,43.875,22.775,-12.325,-18.925,51.675,105.775,2.975,-152.825,-256.125,1
108.39375,32.99375,70.99375,-61.60625,-78.50625,18.59375,117.09375,44.19375,23.09375,-11.50625,-18.00625,55.19375,96.79375,6.49375,-150.30625,-253.90625,1
108.70625,33.40625,72.10625,-63.69375,-87.19375,15.90625,114.40625,42.40625,25.90625,-7.59375,-17.39375,58.00625,98.70625,5.10625,-149.09375,-249.69375,1
111.15,36.25,75.85,-63.05,-102.45,16.55,118.65,45.15,28.25,-9.25,-15.15,60.65,77.95,9.85,-144.75,-245.65,1
111.625,34.225,73.025,-65.475,-87.075,15.425,115.725,44.325,24.225,-13.475,-16.475,58.025,93.325,8.725,-145.875,-250.275,1
112.74375,34.54375,73.84375,-64.85625,-88.85625,16.74375,112.14375,44.94375,22.44375,-10.55625,-16.45625,58.04375,94.34375,7.04375,-145.35625,-250.75625,1
110.23125,35.93125,74.83125,-62.86875,-109.96875,19.63125,107.63125,46.53125,25.83125,-6.86875,-16.96875,59.13125,96.23125,9.13125,-143.56875,-244.86875,1
106.15,34.45,72.85,-62.45,-89.05,22.05,114.65,47.45,20.85,-20.75,-21.25,53.05,105.85,12.55,-144.95,-251.45,1
105.5,36.6,68.9,-60.0,-109.6,26.3,124.3,50.3,19.1,-20.4,-21.7,54.2,105.5,14.2,-148.5,-244.7,1
105.3625,33.9625,66.6625,-62.0375,-85.7375,24.6625,112.4625,49.1625,23.2625,-11.0375,-20.2375,53.4625,105.8625,-0.8375,-145.0375,-249.9375,1
104.7625,32.0625,65.2625,-62.3375,-80.1375,25.3625,110.0625,46.9625,24.7625,-14.4375,-20.3375,49.5625,103.9625,19.5625,-144.0375,-261.0375,1
106.21875,35.51875,64.91875,-59.08125,-85.68125,27.81875,112.11875,46.31875,25.51875,-17.88125,-19.38125,51.01875,87.61875,24.21875,-143.18125,-256.08125,1
109.26875,36.56875,67.26875,-56.63125,-103.03125,29.66875,113.96875,44.86875,30.76875,-7.73125,-17.03125,53.36875,79.16875,15.96875,-140.03125,-256.43125,1
108.55,34.75,65.35,-56.05,-101.05,29.05,114.95,43.25,32.35,-4.95,-17.85,51.55,100.15,5.95,-141.15,-264.85,1
109.40625,37.50625,65.40625,-54.49375,-105.09375,23.00625,113.80625,44.90625,29.70625,-9.39375,-18.69375,52.90625,100.40625,13.30625,-143.49375,-259.19375,1
110.29375,41.29375,66.79375,-50.10625,-130.00625,30.09375,112.59375,49.69375,28.39375,-9.10625,-19.40625,56.19375,91.19375,20.29375,-145.10625,-253.10625,1
105.8125,42.4125,62.3125,-48.4875,-126.6875,33.2125,113.6125,51.2125,29.6125,-8.5875,-22.4875,56.3125,90.7125,17.9125,-144.8875,-251.9875,1
98.525,39.125,56.725,-51.075,-98.975,29.125,110.025,46.625,29.125,-9.575,-27.075,54.925,92.125,27.325,-146.675,-250.275,1
96.4875,37.9875,55.4875,-49.7125,-89.1125,33.2875,111.6875,49.3875,22.4875,-11.5125,-30.0125,54.7875,91.5875,28.3875,-153.5125,-247.7125,1
97.1375,39.2375,56.6375,-47.7625,-90.1625,35.5375,114.1375,53.3375,17.7375,-7.1625,-31.4625,55.9375,89.4375,23.7375,-160.5625,-245.7625,1
100.675,44.175,58.875,-43.125,-117.325,41.175,119.475,58.475,22.575,-6.225,-29.225,57.975,68.975,25.875,-157.325,-245.025,1
100.8625,46.1625,57.9625,-43.3375,-133.5375,41.2625,108.0625,56.9625,21.7625,-1.5375,-31.2375,57.5625,95.8625,24.5625,-157.5375,-243.8375,1
97.43125,44.83125,55.23125,-45.56875,-97.96875,37.83125,102.13125,54.13125,19.83125,-3.06875,-36.56875,54.93125,98.93125,22.93125,-160.86875,-244.16875,1
95.9625,43.9625,55.7625,-46.0375,-91.6375,37.4625,109.8625,53.4625,24.3625,-4.3375,-38.8375,53.4625,84.4625,23.0625,-158.2375,-242.7375,1
94.58125,45.88125,59.48125,-43.81875,-112.41875,40.68125,109.98125,55.88125,33.68125,1.98125,-37.71875,55.88125,57.38125,27.08125,-152.11875,-236.41875,1
92.64375,45.74375,59.94375,-44.45625,-124.55625,39.34375,102.04375,56.84375,21.84375,-0.55625,-42.65625,55.04375,105.04375,28.74375,-162.55625,-232.45625,1
91.28125,44.48125,56.88125,-46.81875,-92.11875,37.48125,112.48125,55.58125,11.88125,-7.11875,-46.81875,51.98125,105.48125,31.78125,-168.31875,-238.11875,1
92.1,44.4,57.5,-49.9,-96.3,34.4,116.1,51.9,14.0,-2.2,-45.3,53.2,103.7,32.8,-168.0,-238.4,1
96.4,47.1,62.9,-49.1,-103.4,33.4,114.9,52.8,17.4,-13.0,-41.1,54.4,101.0,27.8,-163.2,-238.3,1
100.2375,46.8375,69.0375,-50.0625,-98.7625,32.7375,111.4375,53.6375,14.4375,-15.9625,-39.7625,54.8375,98.1375,24.9375,-163.2625,-238.4625,1
100.06875,45.86875,70.16875,-52.13125,-85.53125,33.26875,112.96875,52.56875,10.56875,-16.53125,-41.43125,52.36875,97.16875,27.76875,-167.33125,-239.83125,1
101.875,44.475,68.875,-52.325,-103.825,33.375,126.675,54.675,9.875,-18.725,-39.625,51.175,102.875,24.375,-163.825,-239.925,1
103.1875,41.3875,70.6875,-53.5125,-101.0125,31.3875,126.9875,54.9875,10.6875,-16.8125,-38.3125,50.0875,105.0875,20.6875,-161.7125,-243.8125,1
105.925,39.925,75.125,-52.975,-90.075,31.125,118.325,55.525,11.025,-19.375,-36.475,47.825,107.125,16.225,-159.875,-249.375,1
109.10625,38.90625,77.70625,-52.59375,-104.89375,31.20625,116.60625,56.80625,14.50625,-15.19375,-33.39375,47.50625,116.60625,10.30625,-155.89375,-257.29375,1
110.10625,38.30625,79.40625,-53.49375,-104.39375,30.40625,123.50625,56.90625,12.50625,-18.79375,-32.79375,47.10625,113.30625,11.80625,-157.09375,-256.79375,1
108.325,35.925,78.425,-56.975,-87.575,29.725,125.925,54.025,10.625,-19.575,-33.375,46.025,115.125,7.225,-157.675,-256.175,1
107.825,31.825,78.925,-58.775,-91.475,31.325,124.625,54.725,11.225,-19.075,-31.375,46.025,113.025,14.325,-155.175,-257.975,1
113.24375,35.34375,86.64375,-56.15625,-122.65625,31.54375,128.44375,56.54375,16.54375,-17.25625,-25.75625,50.34375,87.94375,17.64375,-147.95625,-254.45625,1
109.41875,31.01875,84.11875,-60.18125,-85.28125,30.71875,125.61875,51.21875,13.21875,-25.38125,-28.28125,45.41875,108.11875,11.51875,-150.68125,-260.58125,1
107.14375,31.84375,78.44375,-63.25625,-81.35625,19.74375,124.34375,46.74375,11.74375,-23.85625,-29.35625,44.74375,133.14375,10.94375,-151.25625,-259.75625,1
109.04375,31.24375,78.14375,-63.15625,-57.25625,21.24375,125.04375,48.54375,9.84375,-25.75625,-29.55625,42.04375,122.04375,6.24375,-151.75625,-265.95625,1
109.125,30.325,79.225,-62.075,-65.175,24.125,124.825,50.125,8.625,-25.975,-30.575,40.325,120.225,14.225,-151.175,-266.175,1
109.50625,30.20625,83.30625,-59.09375,-68.29375,25.20625,129.60625,53.30625,8.40625,-35.09375,-31.29375,38.60625,119.10625,13.90625,-149.29375,-268.09375,1
110.14375,30.44375,81.24375,-56.95625,-87.65625,27.44375,126.64375,54.24375,14.24375,-25.25625,-29.35625,39.84375,115.04375,10.44375,-144.85625,-265.65625,1
111.64375,32.74375,81.04375,-54.65625,-91.75625,32.54375,122.44375,55.44375,15.24375,-28.35625,-28.05625,40.54375,106.04375,13.94375,-144.05625,-264.75625,1
108.41875,33.41875,77.21875,-55.28125,-83.08125,32.61875,122.61875,53.01875,15.11875,-25.28125,-30.28125,41.11875,100.11875,18.01875,-147.08125,-260.68125,1
105.15,34.15,71.85,-55.45,-99.65,31.95,127.25,51.45,15.15,-29.75,-32.55,40.45,121.15,21.65,-145.25,-257.55,1
104.83125,36.23125,73.33125,-53.46875,-93.46875,33.23125,114.13125,52.23125,16.63125,-25.06875,-32.56875,42.63125,117.43125,20.73125,-147.36875,-259.46875,1
104.79375,37.19375,72.59375,-52.30625,-92.50625,33.79375,112.69375,51.39375,18.89375,-18.40625,-32.90625,43.69375,109.39375,22.69375,-149.10625,-261.90625,1
105.63125,37.13125,71.63125,-51.36875,-87.76875,33.23125,113.03125,51.43125,14.83125,-26.56875,-34.56875,43.03125,118.53125,22.83125,-151.16875,-259.86875,1
106.4,38.4,70.3,-49.3,-96.4,35.6,117.3,52.8,9.2,-26.1,-37.4,44.8,117.8,26.5,-156.0,-253.9,1
106.5125,38.7125,67.3125,-48.2875,-103.6875,39.2125,121.7125,53.0125,12.3125,-21.4875,-38.1875,45.1125,107.0125,30.7125,-154.4875,-255.4875,1
105.1125,39.1125,64.4125,-45.9875,-104.7875,40.7125,122.3125,55.3125,13.3125,-17.2875,-40.2875,46.1125,106.9125,22.0125,-156.7875,-250.1875,1
102.6125,38.7125,64.2125,-44.3875,-80.8875,41.0125,116.7125,56.5125,8.5125,-18.8875,-44.0875,46.4125,101.9125,21.2125,-162.8875,-246.6875,1
102.31875,42.51875,65.01875,-41.48125,-86.28125,43.31875,116.01875,59.81875,7.81875,-19.78125,-45.08125,48.31875,96.01875,25.51875,-162.68125,-251.38125,1
102.43125,48.33125,66.83125,-36.66875,-87.26875,48.13125,111.23125,64.13125,10.73125,-22.56875,-44.96875,51.13125,72.03125,30.23125,-162.06875,-251.66875,1
101.5875,48.1875,66.4875,-35.8125,-101.8125,50.4875,109.7875,64.8875,13.0875,-20.4125,-46.7125,52.0875,78.3875,35.8875,-162.7125,-253.4125,1
98.44375,48.14375,64.94375,-34.65625,-110.85625,51.44375,113.04375,65.24375,6.64375,-21.65625,-52.15625,51.24375,106.14375,36.04375,-169.75625,-252.25625,1
96.71875,49.81875,67.11875,-32.68125,-97.08125,53.11875,113.01875,65.51875,5.51875,-22.08125,-54.68125,52.41875,81.01875,41.61875,-170.88125,-248.48125,1
97.25,50.85,66.55,-32.45,-112.15,52.35,112.45,65.05,5.95,-22.85,-54.85,53.65,92.85,40.55,-170.05,-245.15,1
96.08125,49.18125,63.88125,-35.61875,-87.41875,49.98125,116.98125,63.88125,2.98125,-23.51875,-58.31875,51.78125,95.08125,36.28125,-176.41875,-244.81875,1
100.53125,50.83125,69.93125,-34.56875,-92.46875,50.33125,118.43125,66.33125,5.93125,-19.26875,-56.96875,53.63125,71.63125,36.43125,-176.36875,-244.36875,1
102.44375,49.14375,76.74375,-34.65625,-118.75625,48.94375,114.14375,66.44375,8.94375,-16.15625,-56.25625,52.94375,89.64375,35.54375,-172.55625,-246.55625,1
97.175,45.075,74.475,-37.925,-85.225,45.275,118.575,65.075,0.175,-22.225,-61.125,49.175,104.375,33.475,-179.325,-247.025,1
95.7,44.7,72.0,-38.8,-83.6,44.7,124.9,66.6,0.7,-24.9,-60.5,49.4,98.0,35.7,-179.0,-245.6,1
94.49375,43.29375,71.59375,-41.90625,-77.70625,41.69375,128.99375,65.39375,1.49375,-24.80625,-59.40625,48.39375,97.09375,37.79375,-176.70625,-249.70625,1
93.95,42.15,74.95,-44.35,-68.65,38.35,139.15,65.35,1.45,-21.95,-58.65,47.65,89.05,29.05,-175.85,-251.65,1
96.0625,43.4625,80.3625,-43.9375,-82.9375,38.8625,130.5625,65.5625,4.4625,-20.2375,-55.7375,48.5625,92.1625,26.9625,-172.6375,-251.5375,1
95.21875,44.41875,79.51875,-43.88125,-105.08125,46.01875,122.91875,65.91875,5.01875,-16.38125,-54.18125,50.21875,100.41875,29.51875,-172.58125,-247.08125,1
91.65625,40.35625,76.45625,-50.64375,-66.14375,36.85625,122.85625,60.25625,0.95625,-16.54375,-55.24375,49.15625,109.45625,24.95625,-176.34375,-248.04375,1
95.19375,40.59375,78.99375,-53.30625,-62.60625,26.09375,131.59375,61.19375,2.59375,-30.60625,-51.20625,48.79375,107.59375,27.59375,-169.60625,-252.90625,1
98.975,39.275,81.575,-54.625,-86.625,25.275,126.875,60.875,8.475,-23.725,-45.825,50.875,111.975,21.975,-161.925,-253.425,1
102.49375,38.89375,87.09375,-55.20625,-112.70625,25.39375,123.09375,61.59375,15.69375,-16.00625,-41.10625,53.29375,111.59375,16.99375,-157.90625,-253.20625,1
99.36875,37.26875,83.06875,-56.63125,-56.43125,21.96875,132.56875,59.96875,10.16875,-22.33125,-43.73125,51.06875,80.76875,19.36875,-161.33125,-255.13125,1
92.08125,33.58125,79.38125,-60.91875,-22.91875,18.58125,128.58125,55.68125,2.28125,-29.31875,-49.71875,45.88125,111.68125,18.28125,-167.31875,-255.81875,1
96.00625,38.00625,87.00625,-55.69375,-76.79375,29.90625,117.90625,59.60625,3.40625,-34.99375,-46.29375,47.70625,127.20625,22.20625,-160.79375,-254.39375,1
96.0875,38.8875,85.4875,-54.0125,-78.9125,31.0875,131.3875,60.4875,4.8875,-25.4125,-45.9125,48.3875,101.7875,21.8875,-161.9125,-254.2125,1
96.01875,39.81875,83.61875,-51.48125,-86.08125,32.21875,130.71875,62.41875,11.21875,-20.08125,-43.18125,49.51875,92.01875,22.01875,-156.38125,-262.38125,1
91.89375,34.89375,75.69375,-54.80625,-55.80625,28.99375,131.29375,61.49375,8.89375,-20.50625,-45.80625,45.99375,116.39375,10.09375,-159.70625,-269.00625,1
94.98125,36.38125,77.88125,-54.31875,-45.31875,30.28125,125.68125,63.18125,8.88125,-19.81875,-44.51875,47.98125,102.68125,0.28125,-159.81875,-264.41875,1
96.50625,38.50625,76.70625,-54.59375,-66.39375,27.20625,118.60625,61.00625,11.10625,-15.59375,-42.69375,49.60625,116.80625,3.40625,-157.09375,-263.09375,1
97.23125,36.83125,75.83125,-55.16875,-54.66875,28.63125,124.33125,58.83125,8.33125,-27.06875,-43.46875,47.23125,115.73125,13.63125,-158.46875,-267.76875,1
97.43125,36.33125,73.03125,-56.16875,-39.46875,28.43125,128.73125,57.03125,5.13125,-32.96875,-44.36875,45.73125,110.83125,16.03125,-158.96875,-266.76875,1
98.3375,38.6375,76.4375,-53.7625,-39.9625,31.1375,129.1375,58.9375,4.6375,-29.7625,-43.3625,48.3375,83.6375,18.5375,-158.6625,-262.2625,1
98.75,36.25,78.65,-53.85,-57.85,32.25,130.95,60.05,4.15,-29.15,-43.65,46.65,106.65,16.45,-159.95,-266.35,1
99.15625,35.25625,74.95625,-54.44375,-89.74375,33.15625,121.85625,59.55625,10.25625,-23.54375,-41.04375,47.95625,128.65625,17.65625,-155.84375,-263.84375,1
99.525,34.025,74.225,-55.075,-82.675,34.625,118.125,59.525,11.425,-20.375,-40.875,48.325,116.325,19.625,-155.675,-261.075,1
100.375,33.075,73.975,-54.425,-75.325,40.475,118.875,60.875,10.775,-19.625,-41.225,46.675,99.275,22.375,-155.725,-260.425,1
104.2375,32.0375,76.4375,-55.5625,-82.6625,34.4375,115.1375,58.9375,15.8375,-17.4625,-38.3625,45.2375,102.6375,19.2375,-148.3625,-261.7625,1
98.58125,29.28125,72.78125,-58.41875,-68.91875,30.58125,118.18125,57.58125,13.58125,-17.11875,-42.71875,41.08125,127.98125,18.38125,-154.61875,-266.21875,1
95.73125,31.53125,64.33125,-57.46875,-54.86875,32.83125,124.03125,58.43125,10.43125,-16.86875,-45.26875,40.13125,112.73125,26.13125,-159.26875,-262.56875,1
99.1625,32.9625,63.0625,-55.2375,-62.4375,35.9625,127.5625,60.4625,11.1625,-24.1375,-42.9375,40.0625,110.2625,24.0625,-157.4375,-262.5375,1
100.3875,31.2875,62.6875,-55.3125,-55.4125,38.2875,122.1875,57.5875,14.1875,-17.0125,-41.9125,40.7875,101.1875,20.3875,-156.9125,-262.4125,1
101.83125,30.83125,65.13125,-54.76875,-73.86875,33.93125,121.33125,57.93125,17.73125,-10.96875,-40.56875,42.23125,104.53125,17.93125,-153.76875,-259.46875,1
100.075,30.275,62.275,-55.625,-70.225,27.975,130.475,59.375,17.575,-11.225,-41.725,41.375,107.275,15.375,-154.525,-258.725,1
99.48125,31.68125,61.88125,-53.81875,-66.01875,31.38125,124.28125,60.28125,17.58125,-12.11875,-41.51875,39.98125,100.28125,19.78125,-155.51875,-257.61875,1
100.20625,34.50625,62.80625,-51.19375,-72.49375,33.10625,122.10625,60.30625,15.90625,-15.29375,-42.59375,39.10625,102.00625,25.10625,-157.79375,-255.79375,1
98.54375,36.94375,61.44375,-49.25625,-80.15625,33.34375,121.64375,60.04375,13.94375,-13.35625,-44.55625,40.04375,105.94375,26.34375,-159.35625,-251.55625,1
98.09375,41.39375,63.89375,-45.40625,-93.70625,37.09375,122.39375,63.89375,15.69375,-13.00625,-44.20625,42.49375,94.79375,28.99375,-157.80625,-254.60625,1
98.26875,48.66875,68.36875,-41.73125,-82.23125,41.66875,118.56875,65.76875,11.76875,-17.03125,-45.93125,45.66875,63.66875,38.96875,-161.33125,-253.13125,1
95.11875,49.91875,64.61875,-46.18125,-67.68125,35.01875,116.51875,58.21875,7.41875,-18.38125,-50.38125,45.21875,100.01875,33.21875,-167.88125,-254.78125,1
95.1375,46.9375,62.4375,-48.9625,-71.5625,34.1375,119.8375,57.2375,10.9375,-13.8625,-50.4625,47.2375,107.5375,24.8375,-166.4625,-254.9625,1
95.025,47.625,62.525,-48.575,-77.475,36.025,122.325,58.425,11.725,-13.775,-51.075,49.725,100.225,24.725,-165.275,-252.175,1
95.13125,48.73125,65.73125,-48.06875,-67.86875,38.03125,122.33125,59.73125,6.93125,-17.26875,-53.46875,50.53125,93.33125,29.13125,-169.46875,-253.46875,1
94.58125,50.58125,69.18125,-47.91875,-71.71875,39.98125,119.08125,60.58125,5.98125,-20.61875,-54.11875,52.28125,93.08125,32.58125,-170.11875,-253.41875,1
92.76875,50.76875,68.36875,-49.03125,-76.03125,39.96875,123.26875,61.56875,5.96875,-16.83125,-55.13125,54.96875,90.26875,30.16875,-171.73125,-249.33125,1
89.5625,49.8625,63.0625,-50.6375,-81.6375,44.4625,116.0625,61.2625,8.0625,-10.6375,-56.0375,58.1625,86.4625,34.9625,-171.8375,-241.1375,1
88.75,49.05,62.15,-51.75,-90.35,42.35,120.65,58.85,8.55,-6.85,-55.05,61.95,82.25,38.15,-172.35,-236.35,1
